"idhod","hodnota","stapro_kod","typezar_cis","typezar_kod","pnet_cis","pnet_kod","pocdospvdom_cis","pocdospvdom_kod","pocdetivdom_cis","pocdetivdom_kod","velskupobce_cis","velskupobce_kod","kvartilcpdom_cis","kvartilcpdom_kod","rok","uzemi_cis","uzemi_kod","uzemi_txt","stapro_txt","typezar_txt","pnet_text","pocdospvdom_txt","pocdetivdom_txt","velskupobce_txt","kvartilcpdom_txt"
"916839113","52.3","7638","182","20",,,,,,,,,"7700","410050610075000","2016","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,,,,"třetí kvartil"
"916839331","74.1","7638","182","22",,,,,"7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,,"1 a více",,
"916838726","26.9","7638","182","23",,,,,,,,,"7700","410050610075000","2016","97","19","Česká republika","Domácností majících elektronické zařízení","Tablet",,,,,"třetí kvartil"
"916838000","98.3","7640",,,,,"7700","400002600003000","7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,"2","1 a více",,
"916836643","71.9","7640",,,"5725","02",,,,,"7700","399999632000000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,"do 1999",
"916837268","98","7640",,,,,,,,,,,"7700","410075620100000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,,"čtvrtý (nejvyšší) kvartil"
"916837821","93.3","7640",,,,,"7700","400003799999000","7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,"3 a více","0",,
"916837051","96","7640",,,"5725","02",,,,,,,"7700","410075620100000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,"čtvrtý (nejvyšší) kvartil"
"916837614","68.8","7640",,,,,,,"7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,"0",,
"916837985","91.7","7640",,,,,"7700","400001600002000","7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,"1","1 a více",,
"916836820","78.3","7640",,,"5725","02",,,,,"7700","445000799999000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,"50000 a více",
"916838167","74.5","7640",,,,,,,,,"7700","432000641000000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,"2000 – 9999",
"916837038","86.1","7640",,,"5725","02",,,,,,,"7700","410050610075000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,"třetí kvartil"
"916836515","77","7640",,,,,,,,,"7700","441000645000000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,"10000 – 49999",
"916836541","38.6","7640",,,,,,,,,,,"7700","400000610025000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,,"první (nejnižší) kvartil"
"916837853","74.9","7640",,,"5725","02",,,,,,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837928","67.7","7640",,,"5725","02",,,"7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,"0",,
"916836833","37.5","7640",,,"5725","02",,,,,,,"7700","400000610025000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,"první (nejnižší) kvartil"
"916838154","73","7640",,,,,,,,,"7700","399999632000000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,"do 1999",
"916836528","79","7640",,,,,,,,,"7700","445000799999000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,"50000 a více",
"916837599","76.1","7640",,,,,,,,,,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,,
"916838076","95","7640",,,,,"7700","400003799999000","7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,"3 a více","1 a více",,
"916836936","57.9","7640",,,"5725","02",,,,,,,"7700","410025610050000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,"druhý kvartil"
"916836615","59.4","7640",,,,,,,,,,,"7700","410025610050000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,,"druhý kvartil"
"916837709","52","7640",,,,,"7700","400001600002000","7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,"1","0",,
"916837806","67.8","7640",,,,,"7700","400002600003000","7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,"2","0",,
"916838096","93.7","7640",,,"5725","02",,,"7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,"1 a více",,
"916837908","95.3","7640",,,,,,,"7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,"1 a více",,
"916836704","72","7640",,,"5725","02",,,,,"7700","432000641000000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,"2000 – 9999",
"916836717","76","7640",,,"5725","02",,,,,"7700","441000645000000",,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,"10000 – 49999",
"916836628","88.1","7640",,,,,,,,,,,"7700","410050610075000","2016","97","19","Česká republika","Domácností s přístupem k internetu",,,,,,"třetí kvartil"
"916837936","51.6","7640",,,"5725","02","7700","400001600002000","7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","1","0",,
"916838104","91.7","7640",,,"5725","02","7700","400001600002000","7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","1","1 a více",,
"916838015","92","7640",,,"5725","02","7700","400003799999000","7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","3 a více","0",,
"916838007","66.3","7640",,,"5725","02","7700","400002600003000","7700","400000600001000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","2","0",,
"916836557","93.5","7640",,,"5725","02","7700","400003799999000","7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","3 a více","1 a více",,
"916836549","95.6","7640",,,"5725","02","7700","400002600003000","7700","400001799999000",,,,,"2016","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","2","1 a více",,
"916836595","78","7638","183","3",,,,,,,,,"7700","410025610050000","2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"druhý kvartil"
"916837787","87.7","7638","183","3",,,"7700","400001600002000","7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"1","1 a více",,
"916838137","82.3","7638","183","3",,,,,,,"7700","445000799999000",,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"50000 a více",
"916837450","55.5","7638","183","3",,,"7700","400001600002000","7700","400000600001000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"1","0",,
"916837959","98.7","7638","183","3",,,"7700","400003799999000","7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"3 a více","1 a více",,
"916837879","96.7","7638","183","3",,,"7700","400002600003000","7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"2","1 a více",,
"916836683","94.8","7638","183","3",,,,,,,,,"7700","410050610075000","2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"třetí kvartil"
"916838046","79.2","7638","183","3",,,,,,,"7700","432000641000000",,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"2000 – 9999",
"916838150","44.6","7638","183","3",,,,,,,,,"7700","400000610025000","2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"první (nejnižší) kvartil"
"916836696","98.7","7638","183","3",,,,,,,,,"7700","410075620100000","2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"čtvrtý (nejvyšší) kvartil"
"916837332","72.9","7638","183","3",,,,,"7700","400000600001000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,"0",,
"916837574","93.9","7638","183","3",,,"7700","400003799999000","7700","400000600001000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"3 a více","0",,
"916837972","75.3","7638","183","3",,,,,,,"7700","399999632000000",,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"do 1999",
"916837465","76.6","7638","183","3",,,"7700","400002600003000","7700","400000600001000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"2","0",,
"916838059","78.5","7638","183","3",,,,,,,"7700","441000645000000",,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"10000 – 49999",
"916837220","79","7638","183","3",,,,,,,,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837686","96.5","7638","183","3",,,,,"7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,"1 a více",,
"916837765","88.5","7638","182","36",,,"7700","400003799999000","7700","400000600001000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"3 a více","0",,
"916837949","96.1","7638","182","36",,,"7700","400003799999000","7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"3 a více","1 a více",,
"916836667","93","7638","182","36",,,,,,,,,"7700","410075620100000","2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,,"čtvrtý (nejvyšší) kvartil"
"916837875","91.1","7638","182","36",,,"7700","400002600003000","7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"2","1 a více",,
"916836573","64.4","7638","182","36",,,,,,,,,"7700","410025610050000","2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,,"druhý kvartil"
"916837547","62.4","7638","182","36",,,,,"7700","400000600001000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,"0",,
"916837776","91.5","7638","182","36",,,,,"7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,"1 a více",,
"916838021","66.8","7638","182","36",,,,,,,"7700","399999632000000",,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,"do 1999",
"916838119","73.6","7638","182","36",,,,,,,"7700","445000799999000",,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,"50000 a více",
"916837864","81.4","7638","182","36",,,"7700","400001600002000","7700","400001799999000",,,,,"2021","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"1","1 a více",,
